iteration,seed,dropout,rnn_dropout,last_perf,min_perf,time
in,in,in,in,out,out,out
int,float,float,float,float,float,float
140,2445898424,0.25,0.25,1.438395452,1.253108776,47.975143
141,2445898424,0.275,0.25,1.308506823,1.203341794,46.735959
142,2445898424,0.3,0.25,1.344047284,1.182662284,46.326501
143,2445898424,0,0.275,1.228620934,1.093172765,47.270414
144,2445898424,0.025,0.275,1.291799498,1.172251201,50.516485
145,2445898424,0.05,0.275,1.301069129,1.210552955,48.108595
146,2445898424,0.075,0.275,1.271706402,1.167934537,47.41502
147,2445898424,0.1,0.275,1.274744558,1.146141028,46.18609
148,2445898424,0.125,0.275,1.300458276,1.170767534,44.999546
149,2445898424,0.15,0.275,1.19186089,1.131699252,48.17377
150,2445898424,0.175,0.275,1.225618052,1.137902224,48.954794
151,2445898424,0.2,0.275,1.289366233,1.15634588,47.529265
152,2445898424,0.225,0.275,1.34651866,1.189063609,51.886379
153,2445898424,0.25,0.275,1.400848138,1.236984932,43.511632
154,2445898424,0.275,0.275,1.345514691,1.199606717,44.808301
155,2445898424,0.3,0.275,1.347582734,1.228144753,47.949133
156,2445898424,0,0.3,1.259971571,1.139515173,43.642387
157,2445898424,0.025,0.3,1.17702713,1.070021069,49.961307
158,2445898424,0.05,0.3,1.263494778,1.137084496,45.029651
159,2445898424,0.075,0.3,1.29785471,1.179239559,48.817658
160,2445898424,0.1,0.3,1.228338659,1.089862478,47.816678
161,2445898424,0.125,0.3,1.28057338,1.126025927,44.564911
162,2445898424,0.15,0.3,1.204137719,1.143423748,50.551687
163,2445898424,0.175,0.3,1.226580715,1.143057156,47.37313
164,2445898424,0.2,0.3,1.331936824,1.218210745,47.150652
165,2445898424,0.225,0.3,1.418466246,1.212518263,46.479163
166,2445898424,0.25,0.3,1.390701771,1.30446496,51.078763
167,2445898424,0.275,0.3,1.292611969,1.173339093,46.964141
168,2445898424,0.3,0.3,1.375656164,1.219137943,46.178336
0,2362367193,0,0,5.348962891,5.298421812,38.828632
1,2362367193,0.025,0,1.216025424,1.078712058,47.868222
2,2362367193,0.05,0,1.261593461,1.137825322,46.025228
3,2362367193,0.075,0,1.182817793,1.05733062,51.451824
4,2362367193,0.1,0,1.265107286,1.162596798,44.642086
5,2362367193,0.125,0,1.275921595,1.191237223,51.439334
6,2362367193,0.15,0,1.256130385,1.121135736,48.193382
7,2362367193,0.175,0,1.319228601,1.198991632,42.450582
8,2362367193,0.2,0,1.242352819,1.145308232,47.791412
9,2362367193,0.225,0,1.340271997,1.216471899,42.570234
10,2362367193,0.25,0,1.311881185,1.19195416,43.995939
11,2362367193,0.275,0,1.2713889,1.150530112,45.710281
12,2362367193,0.3,0,1.384422171,1.22965883,42.421619
13,2362367193,0,0.025,1.212232506,1.10441705,45.670483
14,2362367193,0.025,0.025,1.148345327,1.0554726,50.177729
15,2362367193,0.05,0.025,1.263182652,1.178600633,50.433446
16,2362367193,0.075,0.025,1.240390921,1.130128551,53.117575
17,2362367193,0.1,0.025,1.247519481,1.148880458,50.272787
18,2362367193,0.125,0.025,1.32552501,1.222550631,47.376485
19,2362367193,0.15,0.025,1.177580047,1.11064986,53.345538
20,2362367193,0.175,0.025,1.281949723,1.186380351,47.327128
21,2362367193,0.2,0.025,1.272327399,1.16466248,48.654517
22,2362367193,0.225,0.025,1.256312287,1.140724409,50.318426
23,2362367193,0.25,0.025,1.347770429,1.217866063,47.806709
24,2362367193,0.275,0.025,1.400904727,1.298497081,48.798151
25,2362367193,0.3,0.025,1.342529106,1.258930361,44.777299
26,2362367193,0,0.05,1.171412015,1.041351664,44.600245
27,2362367193,0.025,0.05,1.162567282,1.045116472,51.244097
28,2362367193,0.05,0.05,1.315352142,1.169509935,47.568914
29,2362367193,0.075,0.05,1.224733543,1.09625057,47.20563
30,2362367193,0.1,0.05,1.307626748,1.19689095,50.753919
31,2362367193,0.125,0.05,1.368290794,1.226359093,46.016516
32,2362367193,0.15,0.05,1.217452586,1.149472892,52.050006
33,2362367193,0.175,0.05,1.275575256,1.219391608,48.981102
34,2362367193,0.2,0.05,1.292421651,1.180624509,47.874506
35,2362367193,0.225,0.05,1.27783637,1.190562367,47.426245
36,2362367193,0.25,0.05,1.343507934,1.227561653,46.437819
37,2362367193,0.275,0.05,1.355856252,1.229217637,48.173862
38,2362367193,0.3,0.05,1.347711957,1.257558596,45.282931
39,2362367193,0,0.075,1.266693497,1.148754895,40.647088
40,2362367193,0.025,0.075,1.197513199,1.109575009,48.079499
41,2362367193,0.05,0.075,1.270229959,1.17486608,49.208964
42,2362367193,0.075,0.075,1.296102858,1.180331409,45.654463
43,2362367193,0.1,0.075,1.281893253,1.123330569,49.644442
44,2362367193,0.125,0.075,1.262087977,1.158926749,52.827369
45,2362367193,0.15,0.075,1.254168773,1.176940191,50.289285
46,2362367193,0.175,0.075,1.211822605,1.138570702,50.508421
47,2362367193,0.2,0.075,1.321751022,1.21832267,46.745207
48,2362367193,0.225,0.075,1.222543585,1.136107278,49.018981
49,2362367193,0.25,0.075,1.327225196,1.211564541,49.648811
50,2362367193,0.275,0.075,1.385797381,1.223693466,46.825203
51,2362367193,0.3,0.075,1.390242958,1.26062777,44.527588
52,2362367193,0,0.1,1.205819786,1.069336641,44.492457
53,2362367193,0.025,0.1,1.150042784,1.041011262,50.657701
54,2362367193,0.05,0.1,1.261267924,1.154024649,47.301379
55,2362367193,0.075,0.1,1.216957247,1.092551219,51.136326
56,2362367193,0.1,0.1,1.246416032,1.144432795,49.587195
57,2362367193,0.125,0.1,1.323387146,1.263092589,49.363503
58,2362367193,0.15,0.1,1.214856291,1.152366638,51.086961
59,2362367193,0.175,0.1,1.307295084,1.225496185,48.426587
60,2362367193,0.2,0.1,1.356064272,1.253793776,47.527531
61,2362367193,0.225,0.1,1.243623173,1.159515095,48.781001
62,2362367193,0.25,0.1,1.244506717,1.151018858,53.101712
63,2362367193,0.275,0.1,1.439993203,1.348757827,45.493322
64,2362367193,0.3,0.1,1.295200527,1.192348623,51.020599
65,2362367193,0,0.125,1.198076487,1.047465837,47.161503
66,2362367193,0.025,0.125,1.085490084,0.983956039,51.100557
67,2362367193,0.05,0.125,1.300050545,1.20643127,51.692843
68,2362367193,0.075,0.125,1.297249866,1.172546327,46.632602
69,2362367193,0.1,0.125,1.249888384,1.08610363,50.402631
70,2362367193,0.125,0.125,1.330915356,1.178077888,48.523675
71,2362367193,0.15,0.125,1.220793712,1.142566848,49.302594
72,2362367193,0.175,0.125,1.291878021,1.208033502,50.11047
73,2362367193,0.2,0.125,1.26253159,1.109433913,49.050152
74,2362367193,0.225,0.125,1.280057168,1.197434175,49.67489
75,2362367193,0.25,0.125,1.311035359,1.229490423,49.005239
76,2362367193,0.275,0.125,1.379522979,1.256065106,46.570579
77,2362367193,0.3,0.125,1.318759501,1.204908943,47.674523
78,2362367193,0,0.15,1.222340417,1.12638824,48.479596
79,2362367193,0.025,0.15,1.108880746,1.026674736,49.193346
80,2362367193,0.05,0.15,1.246529186,1.169387305,49.8998
81,2362367193,0.075,0.15,1.287401128,1.148370433,46.111023
82,2362367193,0.1,0.15,1.218692434,1.099464536,52.15136
83,2362367193,0.125,0.15,1.35388217,1.255550659,47.3199
84,2362367193,0.15,0.15,1.203869283,1.114424014,50.666496
85,2362367193,0.175,0.15,1.250629973,1.171716118,52.711558
86,2362367193,0.2,0.15,1.244926393,1.116088164,51.530754
87,2362367193,0.225,0.15,1.364559591,1.263764143,49.153536
88,2362367193,0.25,0.15,1.374702227,1.2458076,44.268543
89,2362367193,0.275,0.15,1.421418488,1.30967598,47.285164
90,2362367193,0.3,0.15,1.328503859,1.169778466,44.913917
91,2362367193,0,0.175,1.190399659,1.054459667,45.246996
92,2362367193,0.025,0.175,1.112515855,1.011252987,50.859547
93,2362367193,0.05,0.175,1.184635198,1.053051758,51.413922
94,2362367193,0.075,0.175,1.338087678,1.212221444,45.28215
95,2362367193,0.1,0.175,1.306390035,1.206492198,48.490524
96,2362367193,0.125,0.175,1.329293072,1.240209699,48.557225
97,2362367193,0.15,0.175,1.22398566,1.079771817,51.697414
98,2362367193,0.175,0.175,1.325299454,1.24457016,49.809616
99,2362367193,0.2,0.175,1.273354161,1.160019875,51.390653
100,2362367193,0.225,0.175,1.281142056,1.19559499,49.310668
101,2362367193,0.25,0.175,1.310671329,1.233012676,48.577772
102,2362367193,0.275,0.175,1.393108284,1.226972508,46.741481
103,2362367193,0.3,0.175,1.35925566,1.190947974,45.171842
104,2362367193,0,0.2,1.215090573,1.098801851,46.169275
105,2362367193,0.025,0.2,1.085961282,0.990255368,51.571416
106,2362367193,0.05,0.2,1.158183742,1.078636324,50.977373
107,2362367193,0.075,0.2,1.281994164,1.180429685,48.140009
108,2362367193,0.1,0.2,1.290974855,1.191989744,48.360715
109,2362367193,0.125,0.2,1.342719543,1.225542092,47.187929
110,2362367193,0.15,0.2,1.210415745,1.133465791,49.344342
111,2362367193,0.175,0.2,1.270897496,1.201194692,48.310542
112,2362367193,0.2,0.2,1.291807473,1.165265846,47.214429
113,2362367193,0.225,0.2,1.275934899,1.148415554,49.834784
114,2362367193,0.25,0.2,1.313886034,1.185190964,50.191444
115,2362367193,0.275,0.2,1.369634247,1.262829185,49.725353
116,2362367193,0.3,0.2,1.367820096,1.272575438,46.70682
117,2362367193,0,0.225,1.249574614,1.149660051,45.385176
118,2362367193,0.025,0.225,1.152720439,1.0539958,47.054856
119,2362367193,0.05,0.225,1.247668254,1.151230967,46.644108
120,2362367193,0.075,0.225,1.291864729,1.165193129,48.219191
121,2362367193,0.1,0.225,1.32161659,1.246808708,48.031439
122,2362367193,0.125,0.225,1.288234222,1.196606064,50.840541
123,2362367193,0.15,0.225,1.246563411,1.185217083,49.331466
124,2362367193,0.175,0.225,1.268974519,1.16236738,48.006863
125,2362367193,0.2,0.225,1.301050413,1.200173855,46.268385
126,2362367193,0.225,0.225,1.338559628,1.209577107,46.156637
127,2362367193,0.25,0.225,1.371322811,1.197128975,47.86881
128,2362367193,0.275,0.225,1.402647305,1.290703356,51.779787
129,2362367193,0.3,0.225,1.343465424,1.221087277,46.489148
130,2362367193,0,0.25,1.22107445,1.119668603,45.777168
131,2362367193,0.025,0.25,1.13247937,1.012746465,50.579516
132,2362367193,0.05,0.25,1.214998376,1.079763949,48.218143
133,2362367193,0.075,0.25,1.285439253,1.171349216,48.356445
134,2362367193,0.1,0.25,1.260363865,1.12948513,48.60065
135,2362367193,0.125,0.25,1.321634352,1.240277267,49.499757
136,2362367193,0.15,0.25,1.257027411,1.18326261,52.595693
137,2362367193,0.175,0.25,1.307224095,1.243816733,48.553544
138,2362367193,0.2,0.25,1.26244936,1.165247512,50.678823
139,2362367193,0.225,0.25,1.31396699,1.203585529,51.399987
140,2362367193,0.25,0.25,1.323533666,1.180965471,48.768979
141,2362367193,0.275,0.25,1.386944926,1.238813043,47.98267
142,2362367193,0.3,0.25,1.32866286,1.234389877,45.307558
143,2362367193,0,0.275,1.177060175,1.031744826,47.502484
144,2362367193,0.025,0.275,1.117334318,1.015945148,50.287812
145,2362367193,0.05,0.275,1.243701315,1.137522984,47.574947
146,2362367193,0.075,0.275,1.297528684,1.189775729,47.348284
147,2362367193,0.1,0.275,1.220634472,1.094973743,49.317664
148,2362367193,0.125,0.275,1.320967185,1.245033133,48.384039
149,2362367193,0.15,0.275,1.293335092,1.179101574,48.85331
150,2362367193,0.175,0.275,1.317263258,1.197855675,48.991029
151,2362367193,0.2,0.275,1.29764123,1.179727149,48.337597
152,2362367193,0.225,0.275,1.299530065,1.214732242,48.103308
153,2362367193,0.25,0.275,1.343869567,1.19348923,48.42023
154,2362367193,0.275,0.275,1.51013912,1.225704598,47.591533
155,2362367193,0.3,0.275,1.360453272,1.25095669,48.171685
156,2362367193,0,0.3,1.201404679,1.089708865,47.385405
157,2362367193,0.025,0.3,1.134469211,1.033882725,46.432919
158,2362367193,0.05,0.3,1.239900255,1.113686574,51.415781
159,2362367193,0.075,0.3,1.255914474,1.149968445,48.796269
160,2362367193,0.1,0.3,1.231969893,1.113830268,47.606895
161,2362367193,0.125,0.3,1.197707283,1.060358179,51.245292
162,2362367193,0.15,0.3,1.234993064,1.148720944,47.462828
163,2362367193,0.175,0.3,1.307375252,1.224207377,49.466402
164,2362367193,0.2,0.3,1.267386925,1.146406436,53.191137
165,2362367193,0.225,0.3,1.387927246,1.260410023,45.881015
166,2362367193,0.25,0.3,1.350027072,1.220218182,46.496581
167,2362367193,0.275,0.3,1.423868692,1.189742339,50.532725
168,2362367193,0.3,0.3,1.359853101,1.239907479,43.541271
0,1918785381,0,0,1.276976442,1.15648129,40.516707
1,1918785381,0.025,0,1.156228209,1.061287701,48.648502
2,1918785381,0.05,0,1.138236511,1.065723813,54.042631
3,1918785381,0.075,0,1.26338309,1.14619714,44.122804
4,1918785381,0.1,0,1.278852355,1.135129094,44.782215
5,1918785381,0.125,0,1.307463896,1.152622378,43.139782
6,1918785381,0.15,0,1.353007174,1.186005771,41.980289
7,1918785381,0.175,0,1.27216233,1.146049416,46.014966
8,1918785381,0.2,0,1.38281424,1.240467834,43.007838
9,1918785381,0.225,0,1.399645364,1.238859272,43.128932
10,1918785381,0.25,0,1.358832157,1.233321369,46.829288
11,1918785381,0.275,0,1.354303896,1.216540456,49.482117
12,1918785381,0.3,0,1.405540681,1.265952921,44.375864
13,1918785381,0,0.025,1.188768268,1.023812282,50.116094
14,1918785381,0.025,0.025,1.241617775,1.13845427,48.486097
15,1918785381,0.05,0.025,1.298529458,1.13626107,52.410631
16,1918785381,0.075,0.025,1.31671958,1.197913194,46.707148
17,1918785381,0.1,0.025,1.309104276,1.184017944,49.149718
18,1918785381,0.125,0.025,1.303407192,1.206790686,48.503106
19,1918785381,0.15,0.025,1.308915687,1.15535022,48.726979
20,1918785381,0.175,0.025,1.364070594,1.229495907,45.471109
21,1918785381,0.2,0.025,1.353577459,1.221002793,48.676328
22,1918785381,0.225,0.025,1.353094399,1.204163814,50.270713
23,1918785381,0.25,0.025,1.415079641,1.201928294,44.98279
24,1918785381,0.275,0.025,1.348150742,1.219697118,46.132043
25,1918785381,0.3,0.025,1.384252381,1.20404979,47.329864
26,1918785381,0,0.05,1.248539054,1.110932767,43.468998
27,1918785381,0.025,0.05,1.216557956,1.115992177,54.371101
28,1918785381,0.05,0.05,1.272475445,1.158960211,51.085924
29,1918785381,0.075,0.05,1.254752588,1.161905169,47.350367
30,1918785381,0.1,0.05,1.29131521,1.189105165,52.754887
31,1918785381,0.125,0.05,1.300543439,1.219940042,51.537786
32,1918785381,0.15,0.05,1.333846509,1.170339298,45.546112
33,1918785381,0.175,0.05,1.324183714,1.184773433,46.139967
34,1918785381,0.2,0.05,1.348979163,1.239252198,47.742245
35,1918785381,0.225,0.05,1.384866512,1.21686852,45.910002
36,1918785381,0.25,0.05,1.360616338,1.233125031,48.061236
37,1918785381,0.275,0.05,1.369637799,1.227669466,45.397664
38,1918785381,0.3,0.05,1.392882943,1.270353365,46.926417
39,1918785381,0,0.075,1.242701495,1.114133441,44.954694
40,1918785381,0.025,0.075,1.259971392,1.150453758,53.031415
41,1918785381,0.05,0.075,1.300571156,1.198888755,51.699629
42,1918785381,0.075,0.075,1.299978948,1.12799114,47.815603
43,1918785381,0.1,0.075,1.262129986,1.162032652,48.322254
44,1918785381,0.125,0.075,1.337232888,1.165675557,49.107708
45,1918785381,0.15,0.075,1.323813117,1.20243026,46.586772
46,1918785381,0.175,0.075,1.309567201,1.199844646,48.241864
47,1918785381,0.2,0.075,1.329774678,1.214177537,49.150095
48,1918785381,0.225,0.075,1.365513027,1.238421059,45.368445
49,1918785381,0.25,0.075,1.432360482,1.257769811,45.159985
50,1918785381,0.275,0.075,1.310314608,1.206396866,47.350423
51,1918785381,0.3,0.075,1.320864129,1.194232202,47.434241
52,1918785381,0,0.1,1.223529994,1.101740646,43.819994
53,1918785381,0.025,0.1,1.283769977,1.157517862,49.680906
54,1918785381,0.05,0.1,1.298386753,1.177972293,48.661155
55,1918785381,0.075,0.1,1.281292367,1.210935235,49.310949
56,1918785381,0.1,0.1,1.267539096,1.167854548,51.393037
57,1918785381,0.125,0.1,1.300738192,1.203638673,47.735041
58,1918785381,0.15,0.1,1.279410636,1.17372216,49.295997
59,1918785381,0.175,0.1,1.308899486,1.201601875,48.496054
60,1918785381,0.2,0.1,1.330822527,1.184191644,48.458214
61,1918785381,0.225,0.1,1.360756767,1.209145367,46.78352
62,1918785381,0.25,0.1,1.357072079,1.18658607,51.098652
63,1918785381,0.275,0.1,1.374666214,1.213518488,45.186455
64,1918785381,0.3,0.1,1.392608809,1.214866865,46.884572
65,1918785381,0,0.125,1.247258651,1.115909922,44.852642
66,1918785381,0.025,0.125,1.292052889,1.196954274,47.541565
67,1918785381,0.05,0.125,1.290304315,1.148048806,50.242257
68,1918785381,0.075,0.125,1.326174498,1.175687265,49.150898
69,1918785381,0.1,0.125,1.344849265,1.235862064,49.713979
70,1918785381,0.125,0.125,1.320218539,1.171666491,49.54099
71,1918785381,0.15,0.125,1.331815612,1.205167222,44.894373
72,1918785381,0.175,0.125,1.297508717,1.200114655,46.775708
73,1918785381,0.2,0.125,1.320411754,1.20264008,49.462329
74,1918785381,0.225,0.125,1.312501061,1.192135119,47.850796
75,1918785381,0.25,0.125,1.333373535,1.195201778,49.597268
76,1918785381,0.275,0.125,1.396448386,1.262210178,44.5798
77,1918785381,0.3,0.125,1.339742792,1.201377058,47.150088
78,1918785381,0,0.15,1.241538095,1.121967804,45.17319
79,1918785381,0.025,0.15,1.22108351,1.12730149,49.863291
80,1918785381,0.05,0.15,1.271277654,1.161417186,48.984784
81,1918785381,0.075,0.15,1.293995273,1.190097594,47.633138
82,1918785381,0.1,0.15,1.297135603,1.179385161,47.200211
83,1918785381,0.125,0.15,1.372865713,1.212736356,47.296064
84,1918785381,0.15,0.15,1.284500742,1.164413357,49.322577
85,1918785381,0.175,0.15,1.284575129,1.205208325,50.326063
86,1918785381,0.2,0.15,1.28463949,1.177616167,49.797325
87,1918785381,0.225,0.15,1.407696366,1.22905618,45.521102
88,1918785381,0.25,0.15,1.333975363,1.202325988,48.718079
89,1918785381,0.275,0.15,1.361034286,1.222124386,47.968803
90,1918785381,0.3,0.15,1.337494731,1.232301891,46.777824
91,1918785381,0,0.175,1.273653126,1.146968567,44.504168
92,1918785381,0.025,0.175,1.307946897,1.193577683,49.273692
93,1918785381,0.05,0.175,1.232201946,1.164643586,51.591992
94,1918785381,0.075,0.175,1.284502363,1.210808039,48.576066
95,1918785381,0.1,0.175,1.303414941,1.219143057,50.991734
96,1918785381,0.125,0.175,1.306489372,1.224780512,50.204152
97,1918785381,0.15,0.175,1.32033397,1.226220906,48.089412
98,1918785381,0.175,0.175,1.28049705,1.178362083,49.495296
99,1918785381,0.2,0.175,1.323474503,1.151275802,50.604696
100,1918785381,0.225,0.175,1.359874094,1.226856637,46.721017
101,1918785381,0.25,0.175,1.393349481,1.241683376,46.466113
102,1918785381,0.275,0.175,1.413321054,1.2228037,46.172385
103,1918785381,0.3,0.175,1.356175435,1.23435775,46.616548
104,1918785381,0,0.2,1.245142066,1.128190732,44.531182
105,1918785381,0.025,0.2,1.227084947,1.114245665,51.381191
106,1918785381,0.05,0.2,1.264203107,1.154127097,46.594736
107,1918785381,0.075,0.2,1.321224713,1.207020533,48.806849
108,1918785381,0.1,0.2,1.285072839,1.189999819,49.581918
109,1918785381,0.125,0.2,1.311796236,1.223711717,48.507123
110,1918785381,0.15,0.2,1.317054987,1.167840981,46.435025
111,1918785381,0.175,0.2,1.295827889,1.183592021,46.014601
112,1918785381,0.2,0.2,1.350738311,1.215961742,45.245547
113,1918785381,0.225,0.2,1.35250541,1.223260605,47.155581
114,1918785381,0.25,0.2,1.354979634,1.21539017,48.506412
115,1918785381,0.275,0.2,1.422941589,1.21516118,44.649255
116,1918785381,0.3,0.2,1.360637593,1.201080227,46.773862
117,1918785381,0,0.225,1.19482187,1.091950953,46.156516
118,1918785381,0.025,0.225,1.21219877,1.118108225,50.315823
119,1918785381,0.05,0.225,1.325680172,1.20418117,48.976375
120,1918785381,0.075,0.225,1.310980427,1.21326437,46.106082
121,1918785381,0.1,0.225,1.267927623,1.136981034,48.994878
122,1918785381,0.125,0.225,1.309686434,1.203609002,49.352388
123,1918785381,0.15,0.225,1.314179993,1.218546975,46.839046
124,1918785381,0.175,0.225,1.270164227,1.189704943,48.909311
125,1918785381,0.2,0.225,1.330333638,1.220575237,50.129475
126,1918785381,0.225,0.225,1.366123593,1.231313777,49.130679
127,1918785381,0.25,0.225,1.386892247,1.185812104,48.763251
128,1918785381,0.275,0.225,1.427495158,1.257975233,45.5996
129,1918785381,0.3,0.225,1.384111345,1.214508212,48.249301
130,1918785381,0,0.25,1.264679635,1.152124691,44.467639
131,1918785381,0.025,0.25,1.261966491,1.149702454,49.732198
132,1918785381,0.05,0.25,1.2954638,1.177563369,46.914857
133,1918785381,0.075,0.25,1.304462159,1.155492365,46.884054
134,1918785381,0.1,0.25,1.309133422,1.231851351,50.338709
135,1918785381,0.125,0.25,1.320595706,1.184624314,46.830086
136,1918785381,0.15,0.25,1.305656409,1.198894715,48.196391
137,1918785381,0.175,0.25,1.32086277,1.214112246,47.717261
138,1918785381,0.2,0.25,1.338206494,1.233378732,47.346119
139,1918785381,0.225,0.25,1.319859397,1.187628293,48.210282
140,1918785381,0.25,0.25,1.375007904,1.181054783,46.625613
141,1918785381,0.275,0.25,1.332381761,1.181767082,48.155655
142,1918785381,0.3,0.25,1.346522224,1.18233906,47.908844
143,1918785381,0,0.275,1.297547293,1.211108696,43.822872
144,1918785381,0.025,0.275,1.239825797,1.090453923,50.788265
145,1918785381,0.05,0.275,1.276232171,1.184163058,47.703961
146,1918785381,0.075,0.275,1.28224169,1.197487569,48.472648
147,1918785381,0.1,0.275,1.28394407,1.127208865,46.696228
148,1918785381,0.125,0.275,1.300642502,1.200405395,47.838012
149,1918785381,0.15,0.275,1.302661717,1.220064259,45.970839
150,1918785381,0.175,0.275,1.31773994,1.207298732,47.295617
151,1918785381,0.2,0.275,1.31733799,1.166501927,48.050516
152,1918785381,0.225,0.275,1.370682395,1.193920004,45.360044
153,1918785381,0.25,0.275,1.34816339,1.226658499,48.431429
154,1918785381,0.275,0.275,1.379702938,1.23861773,45.327468
155,1918785381,0.3,0.275,1.373699689,1.250083435,45.556178
156,1918785381,0,0.3,1.230763614,1.118228137,44.244152
157,1918785381,0.025,0.3,1.275699556,1.156590664,46.767361
158,1918785381,0.05,0.3,1.276261723,1.176082289,47.553996
159,1918785381,0.075,0.3,1.281612182,1.195363963,50.809957
160,1918785381,0.1,0.3,1.282188189,1.136455357,52.070189
161,1918785381,0.125,0.3,1.31199224,1.17243222,50.188632
162,1918785381,0.15,0.3,1.312278712,1.210303938,45.247504
163,1918785381,0.175,0.3,1.301251888,1.220555484,48.277854
164,1918785381,0.2,0.3,1.331625247,1.182699716,49.114725
165,1918785381,0.225,0.3,1.288621747,1.140456581,48.366778
166,1918785381,0.25,0.3,1.37770803,1.217431378,45.110742
167,1918785381,0.275,0.3,1.359969902,1.22597245,48.129248
168,1918785381,0.3,0.3,1.430394888,1.2489362,46.429238
0,2182306136,0,0,1.210050035,1.106236064,43.889769
1,2182306136,0.025,0,1.213284254,1.084700501,45.19154
2,2182306136,0.05,0,1.219434524,1.137682664,47.214178
3,2182306136,0.075,0,1.21940037,1.14304533,48.319457
4,2182306136,0.1,0,1.256128907,1.172567999,47.94673
5,2182306136,0.125,0,1.259867537,1.186269534,47.436124
6,2182306136,0.15,0,1.259830177,1.164275289,50.143871
7,2182306136,0.175,0,1.308925366,1.208463264,45.099817
8,2182306136,0.2,0,1.313956451,1.162073553,46.809223
9,2182306136,0.225,0,1.309121168,1.228851533,47.478473
10,2182306136,0.25,0,1.238612771,1.161810577,48.8168
11,2182306136,0.275,0,1.278571332,1.166055131,44.013062
12,2182306136,0.3,0,1.309272134,1.20521673,45.634679
13,2182306136,0,0.025,1.265641379,1.133744717,40.172174
14,2182306136,0.025,0.025,1.221814513,1.12342912,48.876111
15,2182306136,0.05,0.025,1.235930443,1.126425147,48.211393
16,2182306136,0.075,0.025,1.27045095,1.185178149,47.938805
17,2182306136,0.1,0.025,1.278950644,1.184103894,51.028899
18,2182306136,0.125,0.025,1.339118814,1.242745841,47.405806
19,2182306136,0.15,0.025,1.3103248,1.20716399,45.089084
20,2182306136,0.175,0.025,1.320576501,1.190245724,47.130596
21,2182306136,0.2,0.025,1.239463949,1.069110829,49.394573
22,2182306136,0.225,0.025,1.291892123,1.183828545,46.419838
23,2182306136,0.25,0.025,1.357797921,1.180496824,45.245954
24,2182306136,0.275,0.025,1.36720767,1.195008159,47.215737
25,2182306136,0.3,0.025,1.386321843,1.229292881,45.368127
26,2182306136,0,0.05,1.205886638,1.087090349,41.618578
27,2182306136,0.025,0.05,1.190237331,1.108994389,47.948735
28,2182306136,0.05,0.05,1.200882542,1.111974466,49.420831
29,2182306136,0.075,0.05,1.288628328,1.204156506,47.206228
30,2182306136,0.1,0.05,1.27244662,1.185851038,47.550294
31,2182306136,0.125,0.05,1.26591233,1.167219388,46.290225
32,2182306136,0.15,0.05,1.298675132,1.213001025,46.655257
33,2182306136,0.175,0.05,1.279228806,1.182611144,46.664254
34,2182306136,0.2,0.05,1.306787646,1.167712557,44.959322
35,2182306136,0.225,0.05,1.322308576,1.211566234,45.488583
36,2182306136,0.25,0.05,1.338411689,1.2133183,45.28846
37,2182306136,0.275,0.05,1.33625809,1.227089298,45.079981
38,2182306136,0.3,0.05,1.396399486,1.229848707,47.071683
39,2182306136,0,0.075,1.199394107,1.082142448,42.336356
40,2182306136,0.025,0.075,1.241036963,1.115403605,46.309277
41,2182306136,0.05,0.075,1.203279936,1.131712222,49.493898
42,2182306136,0.075,0.075,1.235026097,1.164423621,51.303574
43,2182306136,0.1,0.075,1.245010138,1.159071481,47.609525
44,2182306136,0.125,0.075,1.282192242,1.191399157,47.089713
45,2182306136,0.15,0.075,1.273803961,1.179997575,48.984143
46,2182306136,0.175,0.075,1.247326589,1.144885015,50.925984
47,2182306136,0.2,0.075,1.324847925,1.156288648,44.772354
48,2182306136,0.225,0.075,1.337487876,1.176800954,48.090971
49,2182306136,0.25,0.075,1.33182267,1.203887188,44.933486
50,2182306136,0.275,0.075,1.346007168,1.197921979,47.683103
51,2182306136,0.3,0.075,1.432044959,1.244124615,47.427223
52,2182306136,0,0.1,1.23590821,1.123853326,39.371174
53,2182306136,0.025,0.1,1.22210077,1.107428241,47.931817
54,2182306136,0.05,0.1,1.194587135,1.101718235,51.965146
55,2182306136,0.075,0.1,1.261337805,1.164152229,48.523203
56,2182306136,0.1,0.1,1.326822841,1.26440804,49.580929
57,2182306136,0.125,0.1,1.333942282,1.262455678,47.012741
58,2182306136,0.15,0.1,1.299411988,1.19998796,45.578547
59,2182306136,0.175,0.1,1.281823087,1.163792181,45.825388
60,2182306136,0.2,0.1,1.302859795,1.162753284,46.059725
61,2182306136,0.225,0.1,1.304711556,1.181028748,45.056942
62,2182306136,0.25,0.1,1.357889545,1.190774453,46.00397
63,2182306136,0.275,0.1,1.39052546,1.214498532,46.818235
64,2182306136,0.3,0.1,1.421022809,1.229771352,50.13536
65,2182306136,0,0.125,1.208930433,1.0644835,41.497862
66,2182306136,0.025,0.125,1.210432792,1.133446431,48.463003
67,2182306136,0.05,0.125,1.212397575,1.109322369,48.938233
68,2182306136,0.075,0.125,1.27445749,1.181848073,48.640091
69,2182306136,0.1,0.125,1.314933443,1.233747852,46.65424
70,2182306136,0.125,0.125,1.240624475,1.143803298,49.973448
71,2182306136,0.15,0.125,1.256143773,1.1419366,48.630654
72,2182306136,0.175,0.125,1.256289089,1.138751304,49.426991
