iteration,seed,last_activation,last_perf,min_perf,time
2,2876988761,leaky_relu,1.176915002,1.101983774,49.904053
0,1603758180,linear,1.274395931,1.138544989,46.703976
1,1603758180,relu,1.256289744,1.142332339,47.255514
2,1603758180,leaky_relu,1.289734161,1.106254196,45.633041
0,3416144845,linear,1.171118045,1.046894348,52.651479
1,3416144845,relu,1.232585073,1.118721521,51.143605
2,3416144845,leaky_relu,1.204618502,1.108884943,50.328575
0,3657144004,linear,1.349678457,1.177622509,47.911041
1,3657144004,relu,1.320895898,1.135437477,46.496967
2,3657144004,leaky_relu,1.349514544,1.242801261,48.938624
0,696567668,linear,1.295578003,1.143665266,48.42846
1,696567668,relu,1.342969263,1.231694913,45.891356
2,696567668,leaky_relu,1.392157376,1.276254213,46.60773
0,1808446849,linear,1.353377509,1.234595466,46.369151
1,1808446849,relu,8.5301301,8.460120845,45.634853
2,1808446849,leaky_relu,1.316518199,1.223586822,46.747482
0,1609925539,linear,1.290298533,1.15973599,48.290807
1,1609925539,relu,1.271657562,1.161017287,46.080617
2,1609925539,leaky_relu,1.158050334,1.032697153,50.786755
0,598962485,linear,1.251278746,1.143175781,44.795353
1,598962485,relu,1.250366402,1.155233872,44.447771
2,598962485,leaky_relu,1.260594308,1.105135727,46.352048
0,1558083592,linear,1.3227108,1.195864224,49.808925
1,1558083592,relu,1.286477125,1.146028399,48.747809
2,1558083592,leaky_relu,1.327577579,1.226888406,47.015868
0,1990879877,linear,1.346732819,1.23542223,47.474613
1,1990879877,relu,1.389748943,1.247482717,46.107466
2,1990879877,leaky_relu,1.360605133,1.262571883,47.120831
0,666582767,linear,1.215121961,1.074594688,49.278399
1,666582767,relu,1.233408666,1.143664384,47.241606
2,666582767,leaky_relu,1.248318601,1.122435272,47.613719
0,1079240108,linear,1.185468686,1.113282394,49.853771
1,1079240108,relu,1.196337998,1.083541512,48.978537
2,1079240108,leaky_relu,1.221181083,1.11724714,48.359445
0,2408537886,linear,1.277857912,1.1537256,46.473608
1,2408537886,relu,1.290854871,1.186951542,45.696313
2,2408537886,leaky_relu,1.265152502,1.16275866,47.006281
0,627554386,linear,1.218142271,1.154561579,49.061295
1,627554386,relu,1.266945326,1.149259162,50.425909
2,627554386,leaky_relu,1.21255374,1.147955763,47.015231
0,1419472729,linear,1.332628214,1.165375376,43.912252
1,1419472729,relu,1.351605034,1.154403937,43.310833
2,1419472729,leaky_relu,1.282851958,1.133320403,43.871705
0,2615487677,linear,1.311737108,1.24124316,48.295864
1,2615487677,relu,1.312187588,1.215685809,44.786892
2,2615487677,leaky_relu,1.308929753,1.178153312,44.858553
0,1230301518,linear,1.309587824,1.192931426,46.887509
1,1230301518,relu,1.256669974,1.140244317,46.173269
2,1230301518,leaky_relu,1.310611105,1.235610425,48.980803
0,3744401457,linear,1.207766259,1.100816095,51.133911
1,3744401457,relu,1.22353586,1.134898424,49.118473
2,3744401457,leaky_relu,1.251781619,1.128276432,49.006098
0,1191779817,linear,1.265279996,1.145603979,48.878075
1,1191779817,relu,1.30631206,1.185091686,45.041178
2,1191779817,leaky_relu,1.25073812,1.073014164,48.870484
0,2605706117,linear,1.196293509,1.114366174,46.481253
1,2605706117,relu,1.163563335,1.044430649,47.752702
2,2605706117,leaky_relu,1.194235754,1.08156327,48.810419
0,2162268674,linear,1.291821373,1.176610565,46.763314
1,2162268674,relu,1.238234591,1.125286424,48.221287
2,2162268674,leaky_relu,1.32121917,1.175890231,47.000573
0,4109330035,linear,1.316977322,1.182484555,48.542616
1,4109330035,relu,1.199251425,1.115078354,49.552723
2,4109330035,leaky_relu,1.233717203,1.17681092,52.12505
0,481586320,linear,1.232359314,1.113948321,44.465133
1,481586320,relu,1.177152634,1.075798798,48.837939
2,481586320,leaky_relu,1.140923786,1.036683059,49.499912
0,1963920092,linear,1.243582666,1.132699203,50.196878
1,1963920092,relu,1.260935843,1.1330562,48.256687
2,1963920092,leaky_relu,1.234384573,1.121697891,46.413847
0,2601032682,linear,1.283350348,1.198176408,47.652674
1,2601032682,relu,1.219578278,1.144340456,51.417649
2,2601032682,leaky_relu,1.22411052,1.115015697,50.242746
0,1761859958,linear,1.277376747,1.182516634,43.556973
1,1761859958,relu,1.26744417,1.162773323,44.573084
2,1761859958,leaky_relu,1.283216512,1.153663945,44.042065
0,697318295,linear,1.208128428,1.086452579,53.934704
1,697318295,relu,1.333012354,1.194068897,50.802031
2,697318295,leaky_relu,1.315095091,1.167730057,48.020918
0,1471122192,linear,1.294447458,1.170427728,46.837622
1,1471122192,relu,1.217455816,1.118707883,51.313503
2,1471122192,leaky_relu,1.272853243,1.176496565,48.934409
0,3069828576,linear,1.299950075,1.201529157,49.498345
1,3069828576,relu,1.315513897,1.206464469,48.135556
2,3069828576,leaky_relu,1.332035887,1.205586362,46.659319
0,2946377834,linear,1.298265195,1.139796436,44.318212
1,2946377834,relu,1.303416288,1.161977851,43.880529
2,2946377834,leaky_relu,1.298754525,1.177541173,45.048765
0,633177863,linear,1.225982845,1.111828923,47.186289
1,633177863,relu,1.316542947,1.198971295,45.843521
2,633177863,leaky_relu,1.263515365,1.165551007,45.870268
0,2791220710,linear,1.208844602,1.102969933,47.678257
1,2791220710,relu,1.254542565,1.133314717,46.097594
2,2791220710,leaky_relu,1.267606914,1.144387031,46.596707
0,723143384,linear,1.291977942,1.213697278,48.327636
1,723143384,relu,1.244690561,1.154197109,48.497326
2,723143384,leaky_relu,1.247084367,1.144002783,48.709046
0,464060617,linear,1.274231935,1.158166134,44.84628
1,464060617,relu,1.267770576,1.119165492,44.316117
2,464060617,leaky_relu,1.250692415,1.13167727,50.936803
0,3726477820,linear,1.281749964,1.161565053,47.566889
1,3726477820,relu,1.286659825,1.17742784,49.831341
2,3726477820,leaky_relu,1.243217611,1.123635185,51.097789
0,4277525781,linear,1.293355477,1.208202755,48.298226
1,4277525781,relu,1.324642336,1.193996906,47.920545
2,4277525781,leaky_relu,1.31877321,1.179830062,47.530166
0,589169635,linear,1.224252737,1.113419926,48.715923
1,589169635,relu,1.189059889,1.082962286,49.911086
2,589169635,leaky_relu,1.26826719,1.13837713,51.347316
0,2643396129,linear,1.42955184,1.254599309,45.876381
1,2643396129,relu,1.298335612,1.194818866,50.563197
2,2643396129,leaky_relu,1.333072364,1.177845025,49.05145
0,169643949,linear,1.273290288,1.154243731,51.921736
1,169643949,relu,1.230518854,1.118287313,48.186363
2,169643949,leaky_relu,1.304650927,1.153503919,47.164124
0,843563462,linear,1.284153795,1.170420992,48.980393
1,843563462,relu,1.256582379,1.157418191,50.229178
2,843563462,leaky_relu,1.282674778,1.157848132,47.951789
0,3836251765,linear,1.189991164,1.128532743,47.480521
1,3836251765,relu,1.249619436,1.111557937,46.410001
2,3836251765,leaky_relu,1.249586189,1.160736656,46.336562
0,1178272236,linear,1.310287547,1.190692019,47.411312
1,1178272236,relu,1.260844243,1.169955313,47.906796
2,1178272236,leaky_relu,1.345086873,1.211069286,45.802708
0,1115376522,linear,1.253443575,1.141134369,47.785778
1,1115376522,relu,1.250845778,1.123458028,48.317364
2,1115376522,leaky_relu,1.242881489,1.145190001,47.69472
0,2652328178,linear,1.199148512,1.106649446,50.894318
1,2652328178,relu,1.287978387,1.159238636,47.07336
2,2652328178,leaky_relu,1.304921603,1.197347629,47.403303
0,1468592043,linear,1.271384859,1.154732013,49.447074
1,1468592043,relu,1.224574769,1.155178213,48.342686
2,1468592043,leaky_relu,1.321097362,1.215870953,45.023581
0,2594779810,linear,1.202004015,1.115859365,47.360598
1,2594779810,relu,1.261162341,1.16872865,47.714374
2,2594779810,leaky_relu,1.176150286,1.037707853,51.121336
0,2095105647,linear,1.282144856,1.147310579,46.805866
1,2095105647,relu,1.307973969,1.182902277,44.966601
2,2095105647,leaky_relu,1.309628975,1.152787423,46.048932
0,3586513560,linear,1.35819087,1.270802975,45.908604
1,3586513560,relu,1.290901303,1.113309216,47.512294
2,3586513560,leaky_relu,1.290141082,1.152310181,47.55247
0,2313129719,linear,1.278632414,1.165503502,44.544906
1,2313129719,relu,1.264795995,1.205676448,44.281081
2,2313129719,leaky_relu,1.222502923,1.097753191,45.426635
0,1650591600,linear,1.272666073,1.188394248,47.579306
1,1650591600,relu,1.304027689,1.193424964,46.789793
2,1650591600,leaky_relu,1.301414096,1.161120212,46.719633
0,2264707116,linear,1.200214267,1.103916347,46.400736
1,2264707116,relu,1.205250931,1.059562635,47.533602
2,2264707116,leaky_relu,1.279278851,1.1593804,45.494
0,1533628239,linear,1.226560187,1.143230307,48.250671
1,1533628239,relu,1.199964988,1.058792984,49.517035
2,1533628239,leaky_relu,1.191062284,1.078939521,49.793982
0,4211386951,linear,1.211717391,1.113127971,51.341816
1,4211386951,relu,1.250155628,1.136857021,50.86267
2,4211386951,leaky_relu,1.297549367,1.219212639,48.47152
0,1212351932,linear,1.258051658,1.17242223,47.641508
1,1212351932,relu,1.306926298,1.192958987,46.562715
2,1212351932,leaky_relu,1.290229928,1.201375246,46.041484
0,2779062585,linear,1.266657662,1.128036082,45.432511
1,2779062585,relu,1.275227606,1.17837913,47.532422
2,2779062585,leaky_relu,1.25264343,1.139720035,46.315873
0,2398486436,linear,1.194393516,1.115258729,47.42653
1,2398486436,relu,1.238908482,1.105156744,48.183075
2,2398486436,leaky_relu,1.301604187,1.183279943,48.610278
0,2012780157,linear,1.321955633,1.213495517,46.453586
1,2012780157,relu,1.26087693,1.173610735,47.810229
2,2012780157,leaky_relu,1.319952714,1.192254925,49.542472
0,3899896673,linear,1.293803513,1.178760922,46.548984
1,3899896673,relu,1.358737147,1.207571566,45.318371
2,3899896673,leaky_relu,1.34237839,1.231848454,46.902369
0,3149629678,linear,1.326847613,1.193671668,46.332915
1,3149629678,relu,1.242465115,1.134541094,49.443318
2,3149629678,leaky_relu,1.250854158,1.128551626,48.498107
0,2473786949,linear,1.235822272,1.126428354,50.26116
1,2473786949,relu,1.29813472,1.164731753,45.581645
2,2473786949,leaky_relu,1.249010468,1.1468665,50.49685
0,4286138784,linear,1.291676342,1.219671249,47.750217
1,4286138784,relu,1.106081355,0.984745169,52.875601
2,4286138784,leaky_relu,1.256610966,1.160428047,47.695097
0,2715979312,linear,1.161783254,1.061527979,51.371564
1,2715979312,relu,1.234853733,1.128381038,47.170466
2,2715979312,leaky_relu,1.152773404,1.067502975,50.30107
0,383365415,linear,1.270622373,1.106706154,46.49605
1,383365415,relu,1.267783129,1.12409786,45.248176
2,383365415,leaky_relu,1.257767618,1.113397145,45.660147
0,2995195250,linear,1.291378808,1.209295678,47.707284
1,2995195250,relu,1.31930455,1.21546303,48.282236
2,2995195250,leaky_relu,1.281838763,1.190404856,45.739804
0,3890561692,linear,1.282595241,1.181424534,47.154272
1,3890561692,relu,1.269740617,1.162945271,47.19211
2,3890561692,leaky_relu,1.281026077,1.184308481,46.569302
0,3410832339,linear,1.259167242,1.177815306,46.592635
1,3410832339,relu,1.267154205,1.130186951,50.097718
2,3410832339,leaky_relu,1.309306192,1.150913751,45.97855
0,916282502,linear,1.29237293,1.148716438,50.338965
1,916282502,relu,1.292466259,1.173517776,49.122446
2,916282502,leaky_relu,1.297281623,1.180024314,49.55989
0,2073240667,linear,1.219615245,1.099633336,48.835958
1,2073240667,relu,1.304348803,1.183431685,46.596292
2,2073240667,leaky_relu,1.292208362,1.151121712,46.838829
0,722448231,linear,1.249518621,1.150690949,50.248401
1,722448231,relu,1.279701662,1.167684329,49.349805
2,722448231,leaky_relu,1.354092133,1.248543954,46.178432
0,3921602760,linear,1.309826505,1.210986435,47.235503
1,3921602760,relu,1.289239979,1.161829925,46.605847
2,3921602760,leaky_relu,1.286599207,1.198474991,45.945722
0,700032241,linear,1.251682067,1.146401048,48.982374
1,700032241,relu,1.194979525,1.11816802,48.354243
2,700032241,leaky_relu,1.237685812,1.130872405,46.122841
0,1992103300,linear,1.193877923,1.105562127,50.426483
1,1992103300,relu,1.224286222,1.114881003,47.982273
2,1992103300,leaky_relu,1.301618195,1.226712084,48.894539
0,3694856041,linear,1.329045701,1.186417258,45.66715
1,3694856041,relu,1.234398377,1.140656257,47.008358
2,3694856041,leaky_relu,1.263556695,1.12226578,46.176308
0,1164338858,linear,1.257759082,1.125427914,48.970635
1,1164338858,relu,1.258689535,1.113376784,47.438939
2,1164338858,leaky_relu,1.217108226,1.109738719,48.076306
0,2180684327,linear,1.320000029,1.192435491,48.145014
1,2180684327,relu,1.307219446,1.167739046,49.423923
2,2180684327,leaky_relu,1.29473809,1.145125079,46.748752
0,2573749015,linear,1.281297815,1.191300285,50.584537
1,2573749015,relu,1.224309254,1.124954498,50.690787
2,2573749015,leaky_relu,1.244707644,1.143986583,46.495891
0,2491176479,linear,1.306067336,1.161888027,48.556756
1,2491176479,relu,1.209579802,1.067911994,51.385086
2,2491176479,leaky_relu,1.375675976,1.1956599,48.938712
0,3841538244,linear,1.308334172,1.129314792,46.414659
1,3841538244,relu,1.368516302,1.232686901,45.783252
2,3841538244,leaky_relu,1.281095397,1.05027945,47.99933
0,3943439484,linear,1.313024473,1.179660702,46.731349
1,3943439484,relu,1.255409491,1.150676334,48.230545
2,3943439484,leaky_relu,1.287735772,1.18798548,46.100312
0,1487072260,linear,1.296466327,1.183113074,50.162724
1,1487072260,relu,1.261271882,1.083645761,50.667978
2,1487072260,leaky_relu,1.265298939,1.10788964,50.285702
0,2770886632,linear,1.242778575,1.130979705,51.086382
1,2770886632,relu,1.207615709,1.102454078,49.459762
2,2770886632,leaky_relu,1.295578122,1.15435133,46.690515
0,1912517871,linear,1.347912192,1.231384027,45.924525
1,1912517871,relu,1.265517199,1.141777754,48.425213
2,1912517871,leaky_relu,1.317390573,1.194873154,44.532335
0,3381451990,linear,1.244210756,1.13383888,48.205607
1,3381451990,relu,1.251155555,1.143056464,50.216817
2,3381451990,leaky_relu,1.246954489,1.143486845,47.297401
0,3747542134,linear,1.285114706,1.176778877,49.079858
1,3747542134,relu,1.277231181,1.179226124,48.331683
2,3747542134,leaky_relu,1.264073741,1.159892225,48.205475
0,2634496705,linear,1.152829301,1.023779821,49.681321
1,2634496705,relu,1.205578089,1.10499872,51.389629
2,2634496705,leaky_relu,1.222853744,1.109312892,48.478745
0,1203418590,linear,1.250713134,1.160734141,48.792101
1,1203418590,relu,1.230044758,1.119461095,48.138819
2,1203418590,leaky_relu,1.250534093,1.126294422,48.606654
0,2253316477,linear,1.288296676,1.190136433,47.543905
1,2253316477,relu,1.333472776,1.209368837,46.768
2,2253316477,leaky_relu,1.264265656,1.145865536,46.731705
0,2981426722,linear,1.326313245,1.210233915,47.415833
1,2981426722,relu,1.302303815,1.194482756,47.617911
2,2981426722,leaky_relu,1.30949502,1.219674623,46.935557
0,571200218,linear,1.345547307,1.249288774,47.37506
1,571200218,relu,1.316233861,1.191958034,48.610327
2,571200218,leaky_relu,1.331870782,1.228422892,48.577452
0,3680531805,linear,1.250380766,1.11070509,45.254819
1,3680531805,relu,1.201979482,1.119602108,47.950998
2,3680531805,leaky_relu,1.30504694,1.140378881,44.840086
0,1172657493,linear,1.187412643,1.085794604,47.027749
1,1172657493,relu,1.214112425,1.094912434,46.977656
2,1172657493,leaky_relu,1.32558254,1.218195105,45.040351
0,4064564782,linear,1.325859594,1.209450495,46.734873
1,4064564782,relu,1.317754304,1.218648028,47.46525
2,4064564782,leaky_relu,1.300314522,1.196645617,47.703011
0,1180851530,linear,1.234538925,1.080142164,44.922392
1,1180851530,relu,1.250993729,1.154429889,46.114345
2,1180851530,leaky_relu,1.262146282,1.13526938,48.147429
0,4212600369,linear,1.278970993,1.171981514,45.457886
1,4212600369,relu,1.240406525,1.142329443,48.706631
2,4212600369,leaky_relu,1.254310405,1.096195579,45.103101
0,1316676077,linear,1.230138624,1.121694565,50.152294
1,1316676077,relu,1.208173609,1.113061464,50.26786
2,1316676077,leaky_relu,1.210184312,1.136720586,51.228935
0,780434545,linear,1.230639422,1.133007216,45.778811
1,780434545,relu,1.233047199,1.129770815,46.771772
2,780434545,leaky_relu,1.167862785,1.077338398,48.773954
0,215056955,linear,1.255220854,1.130716622,44.280071
1,215056955,relu,1.293162572,1.124445033,44.301256
2,215056955,leaky_relu,1.31130718,1.193734896,44.519512
0,1898009632,linear,1.369111717,1.20156579,46.477824
1,1898009632,relu,1.357778347,1.244516754,45.604615
2,1898009632,leaky_relu,1.339561534,1.212494266,45.978328
0,3020765995,linear,1.288686919,1.179752314,48.942996
1,3020765995,relu,1.229629147,1.130029118,49.557447
2,3020765995,leaky_relu,1.212629628,1.117185438,51.184746
0,1756420909,linear,1.278684294,1.198971629,51.630688
1,1756420909,relu,1.310480309,1.147084939,46.911634
2,1756420909,leaky_relu,1.282384026,1.186473775,50.137445
0,3095674486,linear,1.288449371,1.173012531,47.105619
1,3095674486,relu,1.328761268,1.20470593,46.836675
2,3095674486,leaky_relu,1.288198721,1.155001819,48.832917
0,4254236237,linear,1.28854537,1.180128992,49.884166
1,4254236237,relu,1.33376807,1.185754669,46.613315
2,4254236237,leaky_relu,1.312476599,1.207466733,46.564591
0,2427979399,linear,1.324441695,1.234534538,47.544087
1,2427979399,relu,1.336893821,1.179158545,48.215407
2,2427979399,leaky_relu,1.344271898,1.179626095,45.606184
0,538605981,linear,1.286040807,1.187186384,47.352467
1,538605981,relu,1.288302255,1.177422011,50.243141
2,538605981,leaky_relu,1.197872722,1.093359995,50.539336
0,3756538243,linear,1.271026766,1.195902765,49.776877
1,3756538243,relu,1.29274323,1.186762965,51.26474
2,3756538243,leaky_relu,1.298375857,1.188441086,48.721542
0,2169919569,linear,1.279813278,1.152722394,48.016606
1,2169919569,relu,1.292560685,1.170877111,48.605973
2,2169919569,leaky_relu,1.315564787,1.190594435,47.759996
0,769144870,linear,1.284551144,1.144351113,50.217694
1,769144870,relu,1.310253024,1.162221026,49.755026
2,769144870,leaky_relu,1.250688779,1.136406279,51.698396
0,996252190,linear,1.324832904,1.184665239,48.337092
1,996252190,relu,1.276853585,1.174415636,46.660031
2,996252190,leaky_relu,1.215384495,1.11461376,49.349691
0,3263177069,linear,1.195245063,1.110481608,48.822934
1,3263177069,relu,1.307779562,1.192749846,48.104167
2,3263177069,leaky_relu,1.238807702,1.134156942,46.346852
0,523995779,linear,1.188461709,1.078462386,48.445372
1,523995779,relu,1.204009092,1.089996231,47.518739
2,523995779,leaky_relu,1.146821141,1.059771919,53.25157
0,4055700441,linear,1.319132352,1.205029774,47.262965
1,4055700441,relu,1.294651353,1.190959835,48.746109
2,4055700441,leaky_relu,1.310794497,1.206445706,47.131922
0,3653407031,linear,1.323246276,1.223402274,49.966835
1,3653407031,relu,1.310964286,1.230343914,50.1951
2,3653407031,leaky_relu,1.34377085,1.238303447,46.095139
0,117540193,linear,1.304541385,1.187601197,48.247119
1,117540193,relu,1.165575635,1.07277571,52.337997
2,117540193,leaky_relu,1.276637697,1.155766809,47.844155
0,2155190087,linear,1.159162223,1.066780007,53.695956
1,2155190087,relu,1.194290054,1.094368267,49.84702
2,2155190087,leaky_relu,1.26467855,1.180645978,46.821106
0,150409218,linear,1.337984753,1.188670421,49.356408
1,150409218,relu,1.359949839,1.205024517,45.165183
2,150409218,leaky_relu,1.268318641,1.163153517,51.536217
0,3964891889,linear,1.266012037,1.180668437,47.558236
1,3964891889,relu,1.238509786,1.154167879,50.176805
2,3964891889,leaky_relu,1.212231529,1.088945723,48.973095
0,2629130505,linear,1.338134968,1.220065904,47.701641
1,2629130505,relu,1.33151629,1.241887295,45.624229
2,2629130505,leaky_relu,1.325466979,1.232612085,46.797175
0,1323425666,linear,1.252252829,1.150188911,51.300597
1,1323425666,relu,1.24173069,1.107736337,49.818408
2,1323425666,leaky_relu,1.228935468,1.166453719,50.243745
0,2505214756,linear,1.30210439,1.151045108,50.12311
1,2505214756,relu,1.184703195,1.088092375,55.279021
2,2505214756,leaky_relu,1.29897542,1.178816867,47.866959
0,4104007029,linear,1.245589519,1.158577693,51.618009
1,4104007029,relu,1.258400977,1.168045914,48.833669
2,4104007029,leaky_relu,1.24934448,1.170320106,52.833894
0,594850140,linear,1.215674245,1.134493911,46.200882
1,594850140,relu,1.256749475,1.149580479,44.965389
2,594850140,leaky_relu,1.244489872,1.166048288,46.301737
0,3263268001,linear,1.229891038,1.128888917,46.839652
1,3263268001,relu,1.213451242,1.108323491,49.540088
2,3263268001,leaky_relu,1.232164943,1.121578586,47.169337
0,2834710920,linear,1.372762597,1.193876553,49.401771
1,2834710920,relu,1.426433468,1.209012616,48.608392
2,2834710920,leaky_relu,1.312984288,1.179028416,49.393185
0,2943530611,linear,1.347495461,1.234461629,47.103854
1,2943530611,relu,1.317851675,1.184699106,46.020897
2,2943530611,leaky_relu,1.228200936,1.10868119,50.897008
0,2126788736,linear,1.281124997,1.15664562,49.635287
1,2126788736,relu,1.318653941,1.200206077,49.770647
2,2126788736,leaky_relu,1.343229866,1.194500887,46.417297
0,26699716,linear,1.301163554,1.153305387,51.152956
1,26699716,relu,1.213756025,1.092836571,49.641854
2,26699716,leaky_relu,1.284934294,1.192872179,47.694328
0,57988772,linear,1.302445912,1.180493724,47.232205
1,57988772,relu,1.292236686,1.201174128,47.816843
2,57988772,leaky_relu,1.191890073,1.055425954,49.193674
0,966083254,linear,1.202683592,1.103373682,51.656414
1,966083254,relu,1.233018124,1.141690302,47.432214
2,966083254,leaky_relu,1.279825914,1.152073622,48.45161
0,779392247,linear,1.275809753,1.177882469,49.922375
1,779392247,relu,1.243319595,1.133811271,51.635372
2,779392247,leaky_relu,1.258264458,1.163169742,50.561625
0,1211601322,linear,1.17885704,1.08494544,47.35106
1,1211601322,relu,1.182209718,1.109850013,48.012494
2,1211601322,leaky_relu,1.263882363,1.132027388,45.516662
0,623040849,linear,1.263581777,1.152674878,49.397764
1,623040849,relu,1.296273756,1.132870519,48.28102
2,623040849,leaky_relu,1.307600057,1.212200189,48.825684
0,41952040,linear,1.298962629,1.17331171,46.474933
1,41952040,relu,1.342131579,1.212473094,45.393185
2,41952040,leaky_relu,1.249912238,1.145987284,47.497312
0,832282983,linear,1.266975331,1.148279011,47.268807
1,832282983,relu,1.242905903,1.107345963,50.541814
2,832282983,leaky_relu,1.248584735,1.133866215,46.506318
0,680307217,linear,1.206172431,1.073566604,53.200531
1,680307217,relu,1.387299573,1.285617697,48.022887
2,680307217,leaky_relu,1.284674275,1.143290794,47.880083
0,3855495725,linear,1.294789767,1.167570722,46.506638
1,3855495725,relu,1.23693974,1.149225533,49.776472
2,3855495725,leaky_relu,1.252515876,1.141567516,49.534507
0,1056766370,linear,1.238772237,1.125782955,48.466008
1,1056766370,relu,1.248531938,1.100316525,48.346554
2,1056766370,leaky_relu,1.282662475,1.141466713,47.207385
0,3516461445,linear,1.32848599,1.173024309,46.19748
1,3516461445,relu,1.27773701,1.152631271,50.063708
2,3516461445,leaky_relu,1.377088201,1.209338295,47.710763
0,1972543849,linear,1.275796413,1.151128042,47.909326
1,1972543849,relu,1.231088233,1.148766077,51.144484
2,1972543849,leaky_relu,1.326311266,1.186439586,46.290449
0,2619339687,linear,1.265630019,1.14295826,45.102059
1,2619339687,relu,1.202489519,1.102283251,49.292721
2,2619339687,leaky_relu,1.240200424,1.154840326,51.334418
0,1899589330,linear,1.299577081,1.214401305,49.037728
1,1899589330,relu,1.301255512,1.141901016,46.193977
2,1899589330,leaky_relu,1.313515937,1.202233911,47.528509
0,2667451957,linear,1.190064871,1.076268399,54.677407
1,2667451957,relu,1.259957945,1.144585037,49.228017
2,2667451957,leaky_relu,1.253149879,1.13901273,49.744734
0,2753491643,linear,1.307499182,1.204577458,52.025202
1,2753491643,relu,1.320477068,1.212897158,47.733053
2,2753491643,leaky_relu,1.295448971,1.20146991,52.028254
0,357230170,linear,1.226327288,1.055497181,47.82586
1,357230170,relu,1.191481531,1.101245749,51.350137
2,357230170,leaky_relu,1.19855181,1.075071692,47.528534
0,462321848,linear,1.315403259,1.202462423,45.82604
1,462321848,relu,1.316287601,1.182836354,46.310879
2,462321848,leaky_relu,1.282277572,1.125898278,47.430576
0,2037933396,linear,1.172182822,1.079408538,47.099296
1,2037933396,relu,1.179996037,1.005252194,49.004115
2,2037933396,leaky_relu,1.176875865,1.093766868,46.739399
0,1015229952,linear,1.238408637,1.139533722,47.588568
1,1015229952,relu,1.267343938,1.164977157,47.86639
2,1015229952,leaky_relu,1.250813007,1.147849011,47.581839
0,3882845811,linear,1.21911155,1.088830984,52.281526
1,3882845811,relu,1.241665423,1.078974414,49.403965
2,3882845811,leaky_relu,1.285210073,1.164674366,46.673767
0,2508584467,linear,1.233452272,1.0902776,49.785958
1,2508584467,relu,1.222717214,1.076032329,48.222091
2,2508584467,leaky_relu,1.305691206,1.141260052,45.927726
0,342896799,linear,1.244002235,1.173453879,48.236081
1,342896799,relu,1.207211685,1.08632853,50.28533
2,342896799,leaky_relu,1.321026766,1.217399943,46.991444
0,2843984705,linear,1.309234691,1.176051891,48.891605
1,2843984705,relu,1.322485375,1.148053122,46.737347
2,2843984705,leaky_relu,1.311465335,1.172556973,47.381808
0,4157108918,linear,1.270169759,1.162242711,49.094514
1,4157108918,relu,1.282018304,1.197000611,49.557428
2,4157108918,leaky_relu,1.246268582,1.137338495,47.871166
0,2618086350,linear,1.337380183,1.220963526,47.70615
1,2618086350,relu,1.342630923,1.248372436,47.540502
2,2618086350,leaky_relu,1.285568273,1.203970647,48.00145
0,1840449451,linear,1.286602592,1.181258452,47.531871
1,1840449451,relu,1.324264133,1.238506091,47.930945
2,1840449451,leaky_relu,1.264368832,1.161784053,48.337626
0,2296123327,linear,1.254206443,1.154039788,50.015507
1,2296123327,relu,1.32345376,1.245050907,49.230399
2,2296123327,leaky_relu,1.307303715,1.198788679,47.793884
0,3349562039,linear,1.197175336,1.127820265,50.503213
1,3349562039,relu,1.311998677,1.192788112,47.219942
2,3349562039,leaky_relu,1.329161537,1.260434937,52.244759
0,4180280688,linear,1.331740832,1.169558394,46.069011
1,4180280688,relu,1.334671617,1.207929969,47.220778
2,4180280688,leaky_relu,1.262590981,1.146393228,46.479393
0,977425943,linear,1.303176534,1.170810974,48.397649
1,977425943,relu,1.324472654,1.208168554,47.049702
2,977425943,leaky_relu,1.282296026,1.136178076,47.3064
0,864026335,linear,1.224161661,1.095831311,49.439043
1,864026335,relu,1.296992004,1.191846907,49.785754
2,864026335,leaky_relu,1.236168861,1.152664089,50.592889
0,418198365,linear,1.311547923,1.177957809,47.528416
1,418198365,relu,1.317109501,1.190847337,47.740327
2,418198365,leaky_relu,1.244053078,1.106650627,52.265889
0,1937284871,linear,1.248112452,1.152955973,48.430359
1,1937284871,relu,1.271912432,1.176779544,47.947776
2,1937284871,leaky_relu,1.270624828,1.131350541,48.434518
0,3621273794,linear,1.294102359,1.197551548,46.374027
1,3621273794,relu,1.32722882,1.19796499,45.714977
2,3621273794,leaky_relu,1.308814287,1.184081364,46.191219
0,2262101798,linear,1.270732272,1.148406363,46.670994
1,2262101798,relu,1.212133038,1.101214194,50.762552
2,2262101798,leaky_relu,1.24990809,1.157855237,46.251521
0,2084536344,linear,1.306825066,1.136648214,48.736895
1,2084536344,relu,1.266050076,1.136489332,51.395797
2,2084536344,leaky_relu,1.298029816,1.181668639,51.279622
0,1719425384,linear,1.291873217,1.186088157,51.011432
1,1719425384,relu,1.185156906,1.105897319,51.664546
2,1719425384,leaky_relu,1.226486754,1.14763844,49.018953
0,2370923679,linear,1.290325618,1.163693762,44.628541
1,2370923679,relu,1.286282706,1.157201421,46.433561
2,2370923679,leaky_relu,1.283202505,1.203665137,44.643582
0,1682837829,linear,1.286106372,1.128036511,47.615429
1,1682837829,relu,1.244277382,1.12560755,50.129233
2,1682837829,leaky_relu,1.237796712,1.142402196,49.489996
0,1503344243,linear,1.276083314,1.158307111,45.478529
