iteration,dense_layers_1,dense_layers_2,dense_layers_3,dense_layers_4,dense_layers_5,dense_layers_6,dense_layers_7,dense_layers_8,dense_layers_9,dense_layers_10,dense_layers,learning_rate,optimizer,activation,dropout,rnn_type,rnn_size,rnn_activation,rnn_dropout,last_activation,last_perf,min_perf,time
in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out
int,int,int,int,int,int,int,int,int,int,int,int,str,str,str,float,str,int,str,float,str,float,float,float
3632,364,337,441,0,0,0,0,0,0,0,3,0.0005,adadelta,leaky_relu,0.2,none,425,tanh,0,linear,2.383002591,1.22204926,6.531883
3633,320,0,0,0,0,0,0,0,0,0,1,0.0001,adam,leaky_relu,0.15,lstm,874,tanh,0.1,linear,1.846328461,1.771065187,88.51038
3634,300,482,274,309,245,226,298,246,0,0,8,0.0005,adadelta,relu,0.25,simplernn,750,relu,0,relu,1.654932356,1.166163421,40.755817
3635,389,349,14,113,319,1,461,85,477,101,10,5.00E-05,adadelta,relu,0.15,none,532,relu,0.2,relu,1.437380874,1.144065404,19.681624
3636,107,366,349,24,23,0,0,0,0,0,5,0.005,rmsprop,leaky_relu,0.15,none,267,tanh,0.1,linear,1.729320264,1.191905987,7.83846
3637,385,360,332,193,437,164,258,498,213,54,10,5.00E-05,rmsprop,relu,0,none,933,relu,0.15,relu,1.300073898,1.232401204,13.446646
3638,461,28,228,0,0,0,0,0,0,0,3,0.001,adadelta,leaky_relu,0.25,none,78,tanh,0.15,linear,2.329345441,1.292265618,6.540872
3639,463,429,52,438,361,276,138,300,360,356,10,0.0005,rmsprop,relu,0.15,simplernn,590,tanh,0.1,relu,2.381005812,1.940855193,27.937946
3640,208,392,382,485,0,0,0,0,0,0,4,0.0005,rmsprop,leaky_relu,0.15,simplernn,496,relu,0.15,relu,1.599522913,1.369120145,19.385727
3641,466,320,297,46,9,368,206,267,239,310,10,0.001,rmsprop,relu,0.15,simplernn,97,tanh,0.25,relu,1.417367208,1.123796022,29.845341
3642,93,40,144,320,129,327,0,0,0,0,6,0.0005,adam,leaky_relu,0.15,none,585,relu,0.1,linear,1.387764955,1.176964283,11.733194
3643,434,164,333,0,0,0,0,0,0,0,3,0.001,rmsprop,leaky_relu,0.1,lstm,981,tanh,0.1,relu,1.310334218,1.238660598,82.66327
3644,281,480,434,127,230,167,399,0,0,0,7,5.00E-05,adam,leaky_relu,0.25,none,973,relu,0.1,linear,1.519880056,1.431456852,15.825867
3645,129,193,339,406,262,126,78,141,0,0,8,5.00E-05,adam,relu,0,none,429,tanh,0,relu,1.28895936,1.266979718,17.17543
3646,235,487,225,0,0,0,0,0,0,0,3,0.0001,rmsprop,leaky_relu,0,lstm,33,relu,0.2,relu,1.43199724,1.380003846,58.727986
3647,306,330,378,435,175,45,357,310,0,0,8,5.00E-05,rmsprop,leaky_relu,0.25,none,341,relu,0.1,linear,1.433422303,1.351797581,16.251705
3648,250,348,127,53,435,202,413,56,0,0,8,0.001,adadelta,leaky_relu,0.15,lstm,802,relu,0.1,relu,1.194486177,1.102790773,108.173985
3649,390,341,366,234,31,434,0,0,0,0,6,0.005,rmsprop,relu,0.15,none,884,relu,0.1,linear,1.56004281,1.264273465,10.154715
3650,223,27,343,114,471,336,39,297,232,180,10,0.005,adadelta,relu,0,none,650,tanh,0.1,linear,1.528682494,1.185693192,14.86919
3651,344,257,498,65,8,124,111,22,491,0,9,0.005,rmsprop,relu,0,none,557,tanh,0.25,relu,1.774644136,1.300148845,8.020393
3652,225,38,170,191,288,109,141,118,264,361,10,0.001,rmsprop,relu,0.15,simplernn,71,tanh,0.1,linear,1.294926977,1.174893701,24.876951
3653,456,269,443,334,420,308,254,136,121,463,10,5.00E-05,adadelta,relu,0.1,lstm,482,tanh,0.2,linear,1.468469906,0.981165075,101.100291
3654,68,0,0,0,0,0,0,0,0,0,1,0.001,adam,relu,0.2,lstm,348,tanh,0.15,linear,1.789791965,1.621775067,51.037472
3655,212,156,190,311,276,57,0,0,0,0,6,0.0005,rmsprop,leaky_relu,0.1,lstm,880,relu,0.25,linear,1.325153935,1.193215668,81.177722
3656,289,199,165,162,95,439,314,0,0,0,7,5.00E-05,adam,relu,0.15,lstm,378,relu,0,relu,1.51783638,1.438838792,72.231607
3657,402,70,127,0,0,0,0,0,0,0,3,0.0005,rmsprop,relu,0.1,none,722,relu,0.15,relu,1.424841619,1.204476535,6.434892
3658,145,400,43,10,0,0,0,0,0,0,4,0.0001,adam,relu,0,none,906,tanh,0.1,linear,1.317637777,1.310181332,13.003777
3659,248,183,157,145,77,211,423,452,388,345,10,5.00E-05,rmsprop,leaky_relu,0.2,none,556,tanh,0.1,relu,1.376510978,1.306947255,18.990861
3660,4,298,370,251,88,364,152,0,0,0,7,5.00E-05,rmsprop,leaky_relu,0.15,lstm,317,relu,0.1,relu,1.693322754,1.648726845,90.547732
3661,179,385,0,0,0,0,0,0,0,0,2,0.0005,rmsprop,relu,0.15,none,339,relu,0.2,linear,1.445568287,1.262444639,5.132312
3662,337,392,476,411,0,0,0,0,0,0,4,0.001,rmsprop,relu,0.15,none,735,relu,0.15,relu,1.43446362,1.163201416,6.734827
3663,499,114,63,209,402,122,57,453,308,230,10,0.001,adadelta,relu,0.1,none,897,relu,0.25,relu,2.044077325,1.097854328,17.772258
3664,151,404,17,0,0,0,0,0,0,0,3,0.0001,rmsprop,relu,0.15,lstm,180,relu,0.25,linear,1.582500124,1.531364918,111.270995
3665,394,137,152,205,238,377,63,417,316,0,9,0.001,rmsprop,relu,0.25,none,733,tanh,0.2,linear,1.765807605,1.259258628,12.043076
3666,379,350,291,377,479,0,0,0,0,0,5,0.0001,adam,leaky_relu,0.1,lstm,884,relu,0.2,relu,1.541454411,1.488951039,74.173985
3667,137,167,0,0,0,0,0,0,0,0,2,5.00E-05,adam,relu,0.25,lstm,809,tanh,0.2,relu,2.043614078,1.996179485,143.406613
3668,82,0,0,0,0,0,0,0,0,0,1,0.001,adam,relu,0,lstm,696,tanh,0.25,linear,1.755689478,1.617809248,61.733023
3669,243,120,59,274,354,14,430,448,389,0,9,5.00E-05,rmsprop,leaky_relu,0,simplernn,122,tanh,0.1,relu,1.546128356,1.46646874,30.640102
3670,283,217,0,0,0,0,0,0,0,0,2,0.005,adadelta,leaky_relu,0.2,none,894,relu,0.2,relu,2.257432032,1.340389705,5.419228
3671,302,266,19,0,0,0,0,0,0,0,3,5.00E-05,adadelta,relu,0.2,lstm,530,tanh,0,relu,1.289262795,1.099628222,86.447015
3672,404,344,42,300,282,199,449,0,0,0,7,5.00E-05,adadelta,leaky_relu,0.15,none,649,relu,0.25,linear,2.563853502,1.188496566,12.129085
3673,268,0,0,0,0,0,0,0,0,0,1,0.005,adam,leaky_relu,0.1,none,231,tanh,0.2,linear,1.839014816,1.250434756,4.321609
3674,447,485,139,411,37,0,0,0,0,0,5,0.001,rmsprop,relu,0,none,950,relu,0.2,relu,3.499028444,3.278029191,5.793123
3675,124,359,235,0,0,0,0,0,0,0,3,0.001,adadelta,leaky_relu,0.1,simplernn,229,tanh,0.25,relu,1.695577562,1.22107023,33.745067
3676,284,0,0,0,0,0,0,0,0,0,1,0.0001,adadelta,leaky_relu,0,none,674,relu,0,linear,2.007020855,1.354915047,4.022697
3677,156,297,410,262,0,0,0,0,0,0,4,0.001,rmsprop,leaky_relu,0.15,lstm,726,tanh,0.15,relu,1.28289628,1.150571048,59.927597
3678,438,231,276,225,191,342,167,151,128,0,9,5.00E-05,adadelta,leaky_relu,0.15,simplernn,211,relu,0.15,relu,2.065123701,1.102796733,34.995666
3679,88,110,39,0,0,0,0,0,0,0,3,0.0001,adadelta,leaky_relu,0.2,none,627,tanh,0.15,linear,2.180430293,1.339098883,6.91475
3680,204,22,229,464,21,18,472,53,0,0,8,0.0001,adam,leaky_relu,0.15,lstm,508,relu,0.25,relu,2.827493608,2.769083405,93.426758
3681,335,349,189,84,0,0,0,0,0,0,4,5.00E-05,adam,relu,0.25,none,608,tanh,0.15,relu,1.228695619,1.210523796,16.065788
3682,249,21,405,94,0,0,0,0,0,0,4,0.0001,rmsprop,leaky_relu,0.1,none,87,relu,0.2,relu,1.330595922,1.279251254,11.390315
3683,426,209,18,397,36,14,22,0,0,0,7,0.005,rmsprop,leaky_relu,0.1,simplernn,314,relu,0.15,relu,6.534542012,5.297865701,29.226536
3684,448,376,90,53,146,465,0,0,0,0,6,0.0001,adadelta,leaky_relu,0.1,none,944,tanh,0.1,linear,3.335982132,1.233563459,10.564582
3685,281,0,0,0,0,0,0,0,0,0,1,0.005,adadelta,leaky_relu,0.2,none,776,relu,0.1,relu,1.999818611,1.336565757,4.381561
3686,311,248,0,0,0,0,0,0,0,0,2,0.005,adadelta,leaky_relu,0.2,lstm,794,tanh,0,linear,1.339857113,1.124726522,105.987706
3687,115,0,0,0,0,0,0,0,0,0,1,0.0001,rmsprop,leaky_relu,0.2,lstm,630,relu,0.2,linear,1.789594531,1.759016013,175.75214
3688,104,225,218,93,170,83,320,75,0,0,8,5.00E-05,adadelta,leaky_relu,0.2,simplernn,225,tanh,0,relu,1.440981412,0.931140316,40.626856
3689,26,347,418,204,342,379,215,411,0,0,8,0.0001,rmsprop,relu,0.15,lstm,83,tanh,0.25,linear,1.336949694,1.223927569,49.039141
3690,106,129,5,173,292,199,25,492,0,0,8,0.001,adadelta,leaky_relu,0.2,lstm,150,tanh,0.2,relu,1.178761721,1.08731277,74.778808
3691,169,384,0,0,0,0,0,0,0,0,2,0.0005,adadelta,leaky_relu,0.2,none,763,tanh,0.2,relu,2.216474175,1.263501036,5.272293
3692,198,88,170,75,100,378,79,111,141,0,9,0.0005,adam,relu,0.25,simplernn,920,tanh,0.15,linear,2.987010288,2.212919044,32.950338
3693,231,216,436,252,246,159,412,375,296,0,9,0.001,rmsprop,relu,0.2,none,721,tanh,0,relu,1.670530701,1.2131863,12.492946
3694,293,341,402,0,0,0,0,0,0,0,3,0.0005,adadelta,leaky_relu,0.1,none,777,tanh,0.25,linear,2.320631814,1.337628722,6.699829
3695,172,17,2,0,0,0,0,0,0,0,3,0.0005,adadelta,leaky_relu,0.25,none,722,tanh,0.15,linear,1.945186949,1.249320173,7.319631
3696,328,380,222,313,376,379,0,0,0,0,6,0.0005,rmsprop,leaky_relu,0,lstm,585,relu,0,linear,1.357134831,1.25069207,58.858965
3697,138,286,378,124,409,16,406,446,241,211,10,0.0005,adadelta,leaky_relu,0.2,none,396,relu,0.15,linear,2.592083216,1.1483127,17.619297
3698,431,25,394,449,471,472,119,220,257,0,9,0.001,rmsprop,relu,0.15,lstm,985,relu,0.2,linear,1.380781925,1.210742366,79.152425
3699,80,461,90,298,0,0,0,0,0,0,4,5.00E-05,rmsprop,leaky_relu,0.25,lstm,449,relu,0,linear,1.523154902,1.469482017,95.639058
3700,226,391,395,293,0,0,0,0,0,0,4,0.001,adam,leaky_relu,0,lstm,557,tanh,0.25,relu,12.93584347,12.93584347,37.124991
3701,426,189,91,342,90,366,201,176,426,260,10,0.0001,adadelta,leaky_relu,0.1,none,747,tanh,0.2,linear,2.138493395,1.221362555,19.047811
3702,402,206,18,464,49,140,84,322,0,0,8,5.00E-05,adam,relu,0.15,none,486,tanh,0.15,relu,1.377308536,1.313614583,21.041189
3703,455,0,0,0,0,0,0,0,0,0,1,0.005,adam,relu,0.1,simplernn,182,relu,0,relu,1.618083477,1.320214462,15.441003
3704,22,295,239,47,402,57,315,400,310,14,10,0.005,adam,relu,0.2,none,72,tanh,0.15,relu,1.655027533,1.306567717,16.268721
3705,107,125,0,0,0,0,0,0,0,0,2,0.001,adam,relu,0.1,none,850,relu,0.2,relu,1.466042113,1.2563591,6.164992
3706,179,273,271,87,74,239,183,199,278,93,10,5.00E-05,adadelta,leaky_relu,0.15,none,907,relu,0.25,relu,1.893601704,1.216375542,16.847546
3707,216,0,0,0,0,0,0,0,0,0,1,0.005,adadelta,relu,0.2,none,877,relu,0,linear,1.841823959,1.345358157,4.429554
3708,139,368,303,428,249,104,0,0,0,0,6,0.0005,rmsprop,leaky_relu,0.1,none,804,tanh,0.25,relu,1.627637362,1.355391169,8.771194
3709,74,417,231,469,0,0,0,0,0,0,4,0.005,adam,relu,0,simplernn,406,relu,0.1,relu,1.648429251,1.308962834,18.8149
3710,166,424,488,192,0,0,0,0,0,0,4,5.00E-05,rmsprop,relu,0.25,lstm,26,relu,0.25,linear,1.664582801,1.625546503,73.889099
3711,370,370,238,0,0,0,0,0,0,0,3,5.00E-05,adadelta,relu,0.1,lstm,235,tanh,0.25,relu,1.516431081,1.071160781,60.002583
3712,194,58,288,278,91,492,187,42,32,0,9,0.0001,adadelta,leaky_relu,0.25,lstm,547,tanh,0.15,linear,1.4295506,1.071449399,91.801295
3713,251,0,0,0,0,0,0,0,0,0,1,0.0005,rmsprop,leaky_relu,0.15,simplernn,632,relu,0.2,linear,2.544333076,1.9692734,19.308763
3714,282,0,0,0,0,0,0,0,0,0,1,0.001,adadelta,relu,0.25,none,283,relu,0.15,relu,1.969279313,1.357589793,4.297607
3715,323,348,0,0,0,0,0,0,0,0,2,0.001,adadelta,leaky_relu,0,lstm,627,relu,0.25,linear,1.38767041,1.110059512,88.009489
3716,71,149,448,0,0,0,0,0,0,0,3,0.0005,adadelta,leaky_relu,0.2,none,986,tanh,0.1,linear,2.310632133,1.159505272,6.537871
3717,139,117,44,130,425,145,119,0,0,0,7,0.005,adadelta,relu,0.2,none,708,tanh,0.2,linear,1.709496069,1.138853431,13.394642
3718,459,149,451,285,0,0,0,0,0,0,4,5.00E-05,rmsprop,leaky_relu,0.15,lstm,517,relu,0.25,linear,1.56525712,1.513515568,88.910233
3719,470,282,441,365,3,70,6,323,0,0,8,0.001,adam,leaky_relu,0.15,simplernn,117,relu,0.15,linear,1.613769472,1.393831205,30.838055
3720,41,371,476,34,352,400,7,290,121,0,9,0.005,rmsprop,relu,0.2,none,680,relu,0.2,relu,2.251839089,1.352209687,12.195075
3721,68,29,302,322,393,0,0,0,0,0,5,0.001,adam,relu,0.2,lstm,49,tanh,0.1,linear,1.306789434,1.205907845,43.692839
3722,159,488,25,0,0,0,0,0,0,0,3,0.0001,adam,relu,0,simplernn,701,tanh,0,relu,2.102661407,2.013133121,24.453073
3723,261,322,471,493,18,373,105,229,0,0,8,0.001,adam,relu,0.15,none,477,relu,0.2,linear,1.680968237,1.220375371,13.681571
3724,3,326,185,5,183,304,63,133,163,0,9,0.001,adam,relu,0.1,lstm,321,tanh,0.1,relu,1.582699645,1.394679511,53.631657
3725,470,5,207,131,403,0,0,0,0,0,5,0.0005,rmsprop,leaky_relu,0,lstm,904,tanh,0,relu,1.539939141,1.448955584,71.495864
3726,51,287,207,161,0,0,0,0,0,0,4,0.005,adam,relu,0.25,none,182,tanh,0.15,linear,1.611121893,1.338948345,8.011408
3727,57,393,222,328,350,30,432,0,0,0,7,0.001,adam,leaky_relu,0.2,simplernn,369,relu,0.1,linear,1.295305395,1.070646572,26.01757
3728,140,298,175,312,75,133,0,0,0,0,6,0.0001,adadelta,relu,0.1,simplernn,402,relu,0.15,relu,1.561574101,1.112591767,33.428183
3729,213,487,69,478,308,492,281,30,69,0,9,0.0001,adadelta,relu,0,none,754,relu,0,relu,1.891006732,1.220204115,15.12913
3730,433,342,404,148,463,499,137,0,0,0,7,5.00E-05,rmsprop,leaky_relu,0,none,961,relu,0.2,linear,1.288044739,1.157198668,10.140702
3731,119,464,386,110,188,472,67,195,132,430,10,5.00E-05,adadelta,leaky_relu,0.15,simplernn,65,relu,0.25,relu,1.381166768,1.128396094,42.875126
3732,170,69,83,0,0,0,0,0,0,0,3,0.005,adadelta,relu,0.15,lstm,367,relu,0.15,linear,1.275758934,1.151975477,74.727807
3733,231,438,467,169,463,3,108,130,0,0,8,0.0001,rmsprop,leaky_relu,0.2,none,815,relu,0.25,linear,1.541299343,1.433099127,15.267049
3734,167,112,0,0,0,0,0,0,0,0,2,0.001,rmsprop,relu,0.15,none,925,tanh,0.25,relu,1.50587039,1.255041194,4.87642
3735,156,405,497,0,0,0,0,0,0,0,3,0.005,rmsprop,leaky_relu,0.25,lstm,418,relu,0.2,linear,1.337826979,1.217425954,45.209357
3736,125,139,454,458,175,327,447,221,0,0,8,0.0005,adam,leaky_relu,0,lstm,216,relu,0.15,linear,1.274096644,1.150300825,42.548198
3737,497,0,0,0,0,0,0,0,0,0,1,0.001,rmsprop,relu,0,none,518,tanh,0.2,relu,1.675175858,1.324950433,3.587828
3738,249,42,246,0,0,0,0,0,0,0,3,0.005,rmsprop,relu,0.2,none,593,tanh,0.25,relu,1.657253861,1.108064651,5.50023
3739,344,122,299,404,0,0,0,0,0,0,4,0.005,rmsprop,leaky_relu,0.1,simplernn,729,tanh,0,relu,12.93584347,12.70959949,19.182782
3740,361,3,0,0,0,0,0,0,0,0,2,5.00E-05,rmsprop,relu,0.1,simplernn,682,tanh,0.1,linear,2.112713885,2.067199767,36.90306
3741,278,220,0,0,0,0,0,0,0,0,2,0.001,rmsprop,relu,0.15,none,216,tanh,0,relu,1.587456656,1.232697713,4.67048
3742,141,384,312,375,0,0,0,0,0,0,4,0.0005,rmsprop,relu,0.15,lstm,816,tanh,0.15,linear,1.351049769,1.244571614,63.766394
3743,450,173,144,428,233,115,202,477,244,0,9,0.005,rmsprop,relu,0.1,none,98,relu,0.15,relu,1.392008197,1.162447178,13.682592
3744,94,436,290,399,399,10,178,222,0,0,8,0.005,adam,relu,0.15,none,44,relu,0.25,linear,1.521859705,1.262136519,15.046131
3745,282,362,144,0,0,0,0,0,0,0,3,0.005,adam,leaky_relu,0,none,840,tanh,0.1,linear,2.231828403,1.449873233,5.321279
3746,165,71,378,186,476,350,380,12,66,0,9,0.001,adadelta,leaky_relu,0,simplernn,179,relu,0.25,relu,1.596934748,1.084620202,38.767455
3747,125,82,262,444,486,272,323,44,0,0,8,5.00E-05,adam,leaky_relu,0.2,lstm,822,tanh,0.25,linear,1.491935372,1.435556245,167.781739
3748,263,44,175,45,30,0,0,0,0,0,5,0.001,adadelta,leaky_relu,0.25,none,207,relu,0,linear,2.530149436,1.222526658,9.69684
3749,224,29,27,48,187,0,0,0,0,0,5,0.001,adam,leaky_relu,0,lstm,276,relu,0.15,linear,2.771307254,2.535142672,61.302152
3750,403,81,79,0,0,0,0,0,0,0,3,0.001,rmsprop,leaky_relu,0.25,none,147,relu,0,relu,1.648847008,1.291979253,5.925077
3751,388,340,386,201,147,19,185,305,155,0,9,0.001,adam,relu,0.25,none,503,tanh,0,linear,2.237680006,1.291361642,14.662232
3752,63,52,56,458,378,32,138,0,0,0,7,5.00E-05,rmsprop,leaky_relu,0.15,none,715,relu,0.25,relu,1.391952348,1.366147757,22.384764
3753,272,278,43,393,481,282,171,381,21,0,9,0.005,adadelta,relu,0.2,none,164,relu,0,relu,1.429135275,1.135151339,16.606628
3754,262,181,429,32,143,83,118,250,0,0,8,0.005,adam,relu,0.2,simplernn,261,tanh,0.15,relu,1.699215579,1.478582025,32.828363
3755,301,152,0,0,0,0,0,0,0,0,2,5.00E-05,rmsprop,relu,0.1,none,895,relu,0.25,relu,1.302468026,1.295072412,13.076768
3756,348,305,438,0,0,0,0,0,0,0,3,5.00E-05,adadelta,relu,0.2,none,568,tanh,0,linear,1.506545448,1.240789127,7.209655
3757,288,120,392,329,455,238,0,0,0,0,6,0.0001,adam,leaky_relu,0.25,lstm,693,relu,0.2,linear,1.595748591,1.460933661,86.893853
3758,132,250,161,425,485,292,396,331,199,0,9,0.005,rmsprop,leaky_relu,0.2,none,87,relu,0.1,relu,8.510667109,7.769381452,11.871177
3759,63,221,423,457,0,0,0,0,0,0,4,0.0005,adam,leaky_relu,0.1,none,981,relu,0.15,linear,1.531132388,1.269362724,8.704181
3760,484,498,311,5,439,276,459,494,117,0,9,0.0005,adam,relu,0,none,595,relu,0.2,relu,12.93584347,12.93584347,10.388638
3761,396,211,352,90,299,0,0,0,0,0,5,0.0001,adam,leaky_relu,0,none,233,relu,0,linear,1.2712183,1.207067299,9.245023
3762,244,64,8,385,474,70,51,168,0,0,8,0.0005,adadelta,leaky_relu,0.1,none,81,relu,0.1,linear,2.212974143,1.193177199,14.141396
3763,68,468,160,403,0,0,0,0,0,0,4,0.0005,adadelta,leaky_relu,0,lstm,760,tanh,0,linear,1.353696477,1.132651484,72.676462
3764,256,386,304,247,171,342,355,0,0,0,7,0.0001,adam,leaky_relu,0.2,none,656,tanh,0,relu,1.36493541,1.234547591,14.780186
3765,219,205,124,184,478,0,0,0,0,0,5,0.0005,rmsprop,leaky_relu,0.1,none,367,tanh,0.1,linear,1.59608314,1.232964396,7.810458
3766,269,44,52,375,0,0,0,0,0,0,4,0.001,rmsprop,leaky_relu,0.2,simplernn,885,relu,0.25,relu,1.758620262,1.641941953,32.242554
3767,158,0,0,0,0,0,0,0,0,0,1,0.005,adam,leaky_relu,0.1,none,870,relu,0.2,relu,1.765054965,1.286775351,4.317588
3768,140,425,478,193,272,0,0,0,0,0,5,5.00E-05,adam,leaky_relu,0,simplernn,345,relu,0,relu,6.624649572,6.60103488,25.928598
3769,336,290,375,181,324,0,0,0,0,0,5,0.001,adadelta,relu,0.1,none,394,tanh,0.15,linear,2.112198257,1.219791055,9.58089
3770,120,122,262,0,0,0,0,0,0,0,3,0.005,adadelta,relu,0.2,lstm,696,relu,0.15,relu,1.325238991,1.096656334,105.862726
3771,189,210,499,0,0,0,0,0,0,0,3,0.0001,rmsprop,relu,0.15,none,343,tanh,0,linear,1.253340888,1.200687563,8.308302
3772,478,297,183,0,0,0,0,0,0,0,3,0.0005,rmsprop,relu,0.1,none,391,relu,0.1,relu,1.501111341,1.195396519,5.917085
3773,257,53,125,279,467,92,262,499,485,299,10,0.001,rmsprop,leaky_relu,0.25,none,325,relu,0.15,linear,1.423925662,1.214097595,13.316671
3774,475,25,171,428,73,295,0,0,0,0,6,0.0001,rmsprop,relu,0,none,898,relu,0.25,linear,1.36605041,1.274263322,8.992056
3775,166,99,436,243,489,471,168,0,0,0,7,0.0005,adam,relu,0.1,simplernn,734,tanh,0.2,linear,2.084467149,1.821528578,29.45147
3776,170,53,153,159,0,0,0,0,0,0,4,0.005,rmsprop,leaky_relu,0.2,simplernn,394,tanh,0.1,linear,1.742846763,1.618224752,24.578041
3777,130,396,261,472,0,0,0,0,0,0,4,0.0005,adadelta,relu,0.1,none,850,tanh,0,linear,1.693268228,1.12505182,8.15136
3778,379,307,447,213,170,0,0,0,0,0,5,0.005,adadelta,relu,0,none,12,relu,0.15,relu,1.667726421,1.179952765,8.009406
3779,69,323,322,0,0,0,0,0,0,0,3,0.005,rmsprop,leaky_relu,0.25,none,972,tanh,0.1,linear,1.918228221,1.348386085,5.739143
3780,190,244,0,0,0,0,0,0,0,0,2,5.00E-05,adadelta,leaky_relu,0,simplernn,207,tanh,0,linear,2.039270854,1.146433401,30.025284
3781,40,52,126,11,198,0,0,0,0,0,5,0.005,rmsprop,leaky_relu,0,simplernn,607,tanh,0.15,relu,1.671025538,1.578862405,31.991652
3782,84,14,392,117,142,177,48,113,0,0,8,0.005,adam,leaky_relu,0.25,none,948,relu,0.1,linear,1.664682174,1.194319212,13.555624
3783,183,496,278,120,438,435,255,491,0,0,8,0.005,adam,leaky_relu,0.1,none,938,relu,0.15,relu,1.856455684,1.458264732,14.450312
3784,133,298,172,150,311,76,246,268,0,0,8,0.001,rmsprop,leaky_relu,0.1,simplernn,192,relu,0.1,relu,1.290736401,1.167066526,31.031947
3785,322,443,420,173,154,169,0,0,0,0,6,0.0005,rmsprop,leaky_relu,0.1,none,538,relu,0.1,relu,1.674750328,1.269052839,8.75218
3786,113,140,452,278,67,71,436,483,121,0,9,0.005,adam,relu,0.1,none,626,relu,0.1,linear,1.50401423,1.268087387,16.911502
3787,477,90,189,199,0,0,0,0,0,0,4,5.00E-05,rmsprop,relu,0,none,564,relu,0.1,linear,1.310051429,1.281051779,10.729513
3788,465,431,303,375,437,242,394,230,0,0,8,0.001,adadelta,leaky_relu,0.25,none,538,tanh,0.15,linear,2.000926685,1.287684464,14.715237
3789,463,352,424,9,401,300,0,0,0,0,6,0.005,rmsprop,leaky_relu,0.25,none,796,tanh,0.25,relu,1.751282811,1.249307632,9.957752
3790,461,388,300,272,135,75,405,280,274,53,10,5.00E-05,adadelta,relu,0.25,lstm,747,tanh,0.25,relu,1.311381233,1.059657824,110.201372
3791,4,468,139,337,182,157,46,348,0,0,8,0.0005,rmsprop,leaky_relu,0.25,simplernn,23,tanh,0.2,linear,1.358932531,1.294130027,26.559395
3792,228,209,54,156,30,0,0,0,0,0,5,0.001,rmsprop,relu,0.25,none,356,tanh,0.1,relu,1.444061518,1.255925512,8.038406
3793,379,290,64,331,40,0,0,0,0,0,5,5.00E-05,rmsprop,relu,0.25,none,494,tanh,0.15,linear,1.37319324,1.341215861,15.637904
3794,340,269,124,59,337,0,0,0,0,0,5,0.0005,adadelta,leaky_relu,0.1,simplernn,442,relu,0.2,relu,1.595385957,1.152701509,25.273807
3795,149,351,257,247,0,0,0,0,0,0,4,0.005,adadelta,relu,0,simplernn,267,tanh,0.2,linear,1.74566555,1.192612731,27.646066
3796,384,67,478,389,63,71,212,86,404,0,9,0.001,rmsprop,leaky_relu,0.25,none,989,tanh,0.2,relu,1.625740647,1.21864965,11.945165
3797,366,247,479,32,227,160,59,0,0,0,7,0.0005,adadelta,relu,0.2,simplernn,343,tanh,0.2,relu,2.297725618,1.185144579,46.557934
3798,420,120,182,147,10,256,420,57,0,0,8,0.005,adam,leaky_relu,0.25,lstm,594,relu,0.2,relu,1.384459245,1.286830628,60.848322
3799,373,394,145,0,0,0,0,0,0,0,3,5.00E-05,adam,relu,0.25,none,85,tanh,0.1,relu,1.321017337,1.302913439,13.457633
3800,406,292,488,346,58,163,299,0,0,0,7,0.0001,rmsprop,leaky_relu,0.25,simplernn,748,tanh,0,linear,2.078461933,1.895330071,34.606807
3801,497,179,342,212,438,434,240,388,0,0,8,0.0005,rmsprop,leaky_relu,0.1,lstm,230,tanh,0,linear,1.322247219,1.205374241,42.781179
3802,202,373,396,490,74,64,143,0,0,0,7,0.0001,adadelta,relu,0.15,none,258,relu,0.1,linear,2.666352367,1.209271657,13.734542
3803,455,68,332,0,0,0,0,0,0,0,3,5.00E-05,rmsprop,relu,0.2,none,314,relu,0,linear,1.264258647,1.248300028,12.197097
3804,29,278,171,422,406,478,0,0,0,0,6,0.001,rmsprop,relu,0.1,lstm,760,tanh,0.1,linear,1.315745759,1.166451907,55.091161
3805,460,0,0,0,0,0,0,0,0,0,1,0.005,adadelta,leaky_relu,0.1,lstm,273,tanh,0,relu,1.334184635,1.138354325,81.772528
3806,79,412,48,455,0,0,0,0,0,0,4,0.0001,adadelta,leaky_relu,0.25,none,68,relu,0.15,linear,2.107278943,1.194295657,8.069408
3807,480,238,289,336,163,0,0,0,0,0,5,0.0005,adadelta,leaky_relu,0.1,simplernn,302,relu,0.2,relu,1.754725289,1.120498228,25.126879
3808,481,177,95,67,31,466,378,141,0,0,8,0.005,rmsprop,leaky_relu,0.25,simplernn,296,tanh,0,linear,1.86275444,1.593682313,31.558799
3809,399,144,288,238,479,82,158,464,0,0,8,0.0001,rmsprop,leaky_relu,0,lstm,48,relu,0,linear,1.287493908,1.201500857,47.67158
3810,322,294,142,447,381,177,0,0,0,0,6,5.00E-05,rmsprop,relu,0.2,none,665,tanh,0,relu,1.357989931,1.314631391,13.870485
3811,365,443,0,0,0,0,0,0,0,0,2,0.0001,rmsprop,leaky_relu,0,none,22,relu,0.2,linear,1.368105376,1.296887279,5.56318
3812,133,163,154,141,272,269,0,0,0,0,6,0.005,adadelta,leaky_relu,0.15,simplernn,336,relu,0.2,relu,1.611509871,1.123924363,36.392214
